genome_id	catalog_num	portal_name
8c18b32b79b048de	700413	Bogoriella caseilytica
69b18767b1624583	700426	Desulfocella halophila
43f3ed2055d64f8d	700433	Eubacterium infirmum
a5a5158f40e14244	700478	Pseudomonas sp.
f4c56a3d98c54d33	700505	Mycobacterium immunogenum
4a190f7c048f4e3f	700531	Escherichia coli
f17f0311cec64849	700539	Planococcus mcmeekinii
3a2024dfdf7947d0	700545	Listeria grayi
1ea3755fd8c14be7	700555	Borrelia andersonii
65cc1e0471dd4a2c	700563	Staphylococcus epidermidis
1facac5c8d1b49fd	700574	Staphylococcus epidermidis
6d52efd69e944bf9	700577	Staphylococcus epidermidis
eb54346d5a4e4fe0	700581	Staphylococcus epidermidis
d3d3d78cc95d414a	700582	Staphylococcus lugdunensis
53fdc749955149bf	700583	Staphylococcus epidermidis
8a2e83ca3d154c22	700591	Ralstonia pickettii
97b9d495bae54ff6	700593	Leuconostoc fallax
b9d6b9a5368d40a0	700606	Alkalibacillus haloalkaliphilus
bbf9ab1963e64b54	700614	Anaerobacillus arseniciselenatis
292db4a769434b73	700622	Serratia marcescens
4ff5083283ae4a49	700626	Virgibacillus marismortui
365c6010aa02492d	700632	Gemella sanguinis
2b774b83fc664b1c	700638	Janibacter hoylei
c339aa59eb7e4735	700667	Acholeplasma vituli
a0fc4ca4cba64fd8	700674	Streptococcus pneumoniae
e0151833ca70499f	700677	Streptococcus pneumoniae
77deaa9993de4c3c	700684	Helicobacter pylori
d6fd5f445ec14336	700687	Zoogloea resiniphila
5bf44832084a4f7f	700690	Pseudomonas nitroreducens
0a5686a910f64b48	700693	Bartonella koehlerae
9999bcab3cce425c	700711	Legionella pneumophila
54b7008ea3df4405	700732	Mycobacterium kubicae
a2181c531ec341e0	700736	Mycobacterium avium
40d094bf79ef4d68	700752	Shewanella gelidimarina
5530ec49a71147e3	700754	Psychrobacter glacincola
54ab5e5eda12496b	700778	Bacillus horti
73c361ede7b84b0b	700803	Pasteurella multocida subsp. multocida
3a0f842745c5486a	700806	Pasteurella multocida subsp. multocida
978db02619684606	700810	Flavobacterium frigidarium
3e3594762bb244cc	700815	Cupriavidus gilardii
b7c781ad9dfd4ab6	700821	Prevotella pallens
c658ba739ed449ea	700823	Yersinia enterocolitica subsp. palearctica
1133362656974d43	700842	Roseivivax halotolerans
b6a8de28649e43e6	700859	Agrococcus citreus
94e066e48c204ef4	700861	Streptomyces rameus
fca77e55cb5a48f0	700882	Erwinia oleae
12ddb17fa3204149	700887	Enterobacteriaceae sp.
dc93e4b5e57645d5	700904	Streptococcus pneumoniae
d0c386a7f9a74b00	700905	Streptococcus pneumoniae
fb819206acf94551	700932	Helicobacter mesocricetorum
653ea045a4cb44c5	700962	Thermus igniterrae
be26c795f30c4b15	700975	Corynebacterium aurimucosum
b8338dc15b394254	7080	Enterococcus faecalis
59ba676c4c8a4f33	7228	Pasteurella multocida subsp. multocida
aa4a72dd59e8407f	7256	Enterobacter asburiae
74eb711bd9524734	7316	Serratia marcescens
84966fd8fe034a5b	7496	Azotobacter vinelandii
20440eef03fb410e	7700	Pseudomonas aeruginosa
0ea599f6dd274011	7715	Corynebacterium bovis
ab43bf8bac8c4df2	7839	Acetobacter pasteurianus subsp. pasteurianus
1084b179da484809	786	Bordetella bronchiseptica
d4a6d0bc3e164ef7	79	Morganella morganii subsp. morganii
c2c88e7c673a4557	7901	Aggregatibacter aphrophilus
5ba694ed774845b3	7960	Pasteurella multocida subsp. multocida
4508a2305c914e9b	7965	Aeromonas salmonicida
88f30bd0f66d46ef	8041	Lactiplantibacillus pentosus
9d6b8b7156bb4c11	8073	Shewanella xiamenensis
b7a5f3810c8248fe	809	Corynebacterium xerosis
61531f24254f4b17	8142	Haemophilus influenzae
c21f581790f1493e	8199	Pantoea stewartii subsp. stewartii
ae841aafcee648a2	8260	Clostridium beijerinckii
d916dc2420814fbe	8287	Levilactobacillus brevis
20119b0e3bc041fe	8324	Salmonella enterica subsp. enterica serovar Gaminara
0c67b18a0b3044b5	8388	Salmonella enterica subsp. enterica serovar Muenchen
ece8e3934f8d4e03	8392	Salmonella enterica subsp. enterica serovar Berta
297f05a7ce7648f7	8427	Proteus vulgaris
744096d8a4314a77	8759	Salmonella enterica subsp. enterica serovar Paratyphi B
775770d7b468409b	9007	Haemophilus influenzae
ca35cf2dda824b5a	9043	Azotobacter chroococcum
1ff9be10061f4799	907	Yersinia pseudotuberculosis
361eadbf4d1d432d	9184	Salmonella enterica subsp. enterica serovar Hillingdon
434d21fdc5f84649	9207	Shigella boydii
6f19f6bad7ea4db1	9220	Achromobacter xylosoxidans
555f9ad2c437462f	9237	Morganella morganii subsp. morganii
e8c5f01e307d41d3	927	Mycobacterium marinum
8470351bb06541dd	93	Serratia marcescens
7f51dcbd45f84f78	9340	Bordetella pertussis
b11de036359a4ce5	9347	Actinobacillus equuli subsp. equuli
ed0e5477aef143af	9380	Shigella flexneri
f4ff7222efe442e4	9436	Klebsiella pneumoniae subsp. rhinoscleromatis
0333d99a2b2e4e8a	9458	Vibrio cholerae
f04cb46dc74e4ad4	9473	Shigella flexneri
dc14763947fd410c	953	Exiguobacterium acetylicum
6706311cb2fc47d2	9614	Propionibacterium freudenreichii subsp. shermanii
114002bf1d1448d1	9617	Propionibacterium freudenreichii subsp. freudenreichii
d2017941139a4457	9650	Clostridium haemolyticum
66d789a5916c4d59	9714	Paeniclostridium sordellii
c4857887cff14438	9715	Paeniclostridium sordellii
52e349382ce843bd	9748	Shigella flexneri
87b5c8b45c45469f	9760	Hafnia alvei
fed533d4c2e342d7	9790	Enterococcus hirae
1573aed27df64bf7	9796	Haemophilus parainfluenzae
a8dc6a95bc0643c1	9812	Streptococcus equinus
3af75a7134f848b8	9817	Fusobacterium mortiferum
bb234d2e10014dc1	984	Listeria monocytogenes
06cc5b833762402b	9905	Shigella boydii
2457d883951f4c13	9906	Shigella flexneri
e97c0b2f22cb4e34	9913	Neisseria sicca
d7f3713b10674c98	9920	Proteus vulgaris
67e8d9a8652e4cee	9945a	Bacillus paralicheniformis
abca071981fc48f3	BAA-102	Streptococcus infantarius subsp. infantarius
132a4774f72144f3	BAA-1032	Microbacterium natoriense
6ce958655d45450d	BAA-104	Aliivibrio wodanis
6dd5186f897e4d9a	BAA-1045	Salmonella enterica subsp. enterica serovar Enteritidis
708802b879034ce1	BAA-106	Pandoraea apista
5ff986ede52c45d7	BAA-109	Pandoraea capi
7a026e3932014e02	BAA-111	Arthrobacter methylotrophus
7f1d8a2127ca4767	BAA-1153	Campylobacter jejuni subsp. jejuni
b8f50dbf8aed4434	BAA-1169	Methanobrevibacter gottschalkii
b57ea71419f645f9	BAA-1173	Methanomethylovorans thermophila
0111e736526f44b5	BAA-1174	Streptococcus agalactiae
e89f1a6630e944be	BAA-1205	Shewanella morhuae
a303f7bbb31b403d	BAA-1240	Enterococcus caccae
44c811263bac4863	BAA-1251	Moritella sp.
46028d5bf22d409c	BAA-1259	Moraxella bovoculi
f82904f439994cfd	BAA-130	Janibacter terrae
0c15715916c0479c	BAA-1303	Azotobacter vinelandii
d5787e8706664c98	BAA-1374	Mycobacterium rutilum
2e602ac18e0d4928	BAA-1378	Mycobacterium aromaticivorans
f55962e2acbe444b	BAA-1384	Peptoniphilus olsenii
a01cd296cf034735	BAA-1388	Pelobacter seleniigenes
7fce2aa472cc43cc	BAA-1400	Mycobacterium arosiae
cfc894a154584cd1	BAA-1401	Mycobacterium arosiense
5057e36c385a4af8	BAA-1405	Streptococcus pneumoniae
826f84a9f8574b17	BAA-1406	Streptococcus pneumoniae
28b413ef6d8f4cf8	BAA-1408	Streptococcus pneumoniae
0876b839ae8a4510	BAA-1410	Streptococcus pneumoniae
192bc43c231c4c40	BAA-1424	Moraxella catarrhalis
0194e91032014406	BAA-1425	Moraxella catarrhalis
b858370c11ae49f6	BAA-1434	Bacillus pumilus
db92543b87f8494e	BAA-1435	Mycoplasma insons
31bb36fb407645dc	BAA-1452	Bartonella durdenii
9a32d2a84a2a4f1f	BAA-1457	Campylobacter concisus
6ff96f7973584f1f	BAA-1460	Desulfotignum toluenicum
586294595c2d4f6f	BAA-1465	Massilia brevitalea
f9b3d3662f3746e8	BAA-1478	Mycobacterium simiae
716827632bd4487b	BAA-1494	Pseudomonas oleovorans subsp. lubricantis
f8cf37e9833e409e	BAA-1498	Bartonella rochalimae
a429e71fc1ef41b3	BAA-1531	Moorella perchloratireducens
18c4d73b8a6d428b	BAA-1532	Tsukamurella pulmonis
1e1c69fa6c0d4444	BAA-1564	Blautia wexlerae
5af2757052b04373	BAA-1661	Streptococcus pneumoniae
eea1b3abe288427c	BAA-1677	Thermus islandicus
9f42710d57d44ef4	BAA-1684	Staphylococcus aureus
65e4106815a1482d	BAA-1689	Staphylococcus aureus
28c8d87d360d4830	BAA-1694	Staphylococcus aureus
3c9b3ab0cacb4305	BAA-1695	Staphylococcus aureus
601d266d625248ec	BAA-1698	Staphylococcus aureus
dc87a897f1544bf8	BAA-1712	Isoptericola sp.
42a40e137da14cd8	BAA-1750	Staphylococcus aureus
33d3261be07d43ea	BAA-1768	Staphylococcus aureus
6070b755982f410b	BAA-1771	Staphylococcus aureus
cebaec7e05584d49	BAA-1777	Bartonella washoensis
46880598b9804627	BAA-178	Escherichia coli
ebbde2d9edf7495c	BAA-1784	Arcanobacterium haemolyticum
c273f13a463b4b3b	BAA-1794	Acinetobacter baumannii
497902ff377c4280	BAA-1797	Acinetobacter baumannii
f42b9f700a7d4dcb	BAA-1801	Clostridioides difficile
39f30c19504843d6	BAA-181	Escherichia coli
649d31280e3b4981	BAA-1846	Neisseria gonorrhoeae
3fcd1c2f5a9b4aad	BAA-1852	Rhodoferax saidenbachensis
9e58d11d214648a4	BAA-1882	Escherichia coli
29fdf1ae2d6d4d05	BAA-1916	Desulfovibrio sp.
a2b975998568450b	BAA-2073	Caldicellulosiruptor obsidiansis
2c95020b7dbb417f	BAA-2081	Proteus mirabilis
ad7ab3a5791a4107	BAA-2085	Salmonella enterica subsp. enterica serovar Worthington
812cf45bbaf14fb9	BAA-2110	Pseudomonas aeruginosa
e299fa73e72c4cc0	BAA-2116	Rhizobium endophyticum
5af21362f7114aa2	BAA-2123	Rhizobium mesoamericanum
b13a6cca61474b4a	BAA-2149	Mycobacterium franklinii
e9c4a55f72f1458d	BAA-2182	Escherichia coli
07bae7db17d24a17	BAA-219	Campylobacter jejuni subsp. jejuni
f13d3c68e45b42a8	BAA-2192	Escherichia coli
a2408d5affca4ceb	BAA-2203	Escherichia coli
9603ad7afbfc44cf	BAA-2219	Escherichia coli
337e7d891e3c4e65	BAA-2221	Escherichia coli
11ca16611d804aea	BAA-2233	Algoriphagus machipongonensis
8aa07c334bc142c8	BAA-2240	Agrobacterium fabrum
c10aace954274131	BAA-2248	Bartonella doshiae
4ec586721e104e7e	BAA-2251	Bartonella tamiae
bd6526dbf10341fc	BAA-2253	Bartonella washoensis
97178eb3bda5423d	BAA-2254	Bartonella washoensis
432a4fd1be5541c5	BAA-2258	Okadaella gastrococcus
6ee9054b79ac4971	BAA-2267	Wallaceii urinaehumis
b00fc5b405cc46d3	BAA-227	Ensifer kostiensis
8dc642072f90499d	BAA-2286	Psychrobacter pisciculus
ee7fc290d0d5446b	BAA-23	Streptococcus agalactiae
850c41b0474542b7	BAA-2361	Allofrancisella guangzhouensis
480d98687aaa4a35	BAA-2377	Delftia tsuruhatensis
4d99e001433a48b8	BAA-238	Vibrio parahaemolyticus
da84589be8274d7e	BAA-2381	Rothia amarae
87b9e0464f7a46c0	BAA-239	Vibrio parahaemolyticus
38b68ec80e3c44a8	BAA-24	Agrobacterium albertimagni
8765f2efd7b3495d	BAA-240	Vibrio parahaemolyticus
464dc2dce07f4be5	BAA-2406	Xenorhabdus khoisanae
97674d2fc4254cbc	BAA-241	Vibrio parahaemolyticus
dbf9ff5021d2449c	BAA-2441	Escherichia coli
7f3f28c7a74545bf	BAA-2443	Escherichia coli
ac40a1621c1647ce	BAA-2448	Gilliamella apicola
3def391c1b2c4818	BAA-2467	Marinobacter vinifirmis
9086182856c14180	BAA-2470	Klebsiella pneumoniae subsp. pneumoniae
99f6bbb69391433d	BAA-2472	Klebsiella pneumoniae subsp. pneumoniae
718a100332de4754	BAA-248	Burkholderia vietnamiensis
8df308b788704bed	BAA-2481	Liberibacter crescens
80d7fe785ec14004	BAA-249	Streptococcus gallolyticus subsp. macedonicus
8579a3b872234a26	BAA-2501	Pectinatus sottacetonis
9e8d3a088cd14b76	BAA-2505	Vibrio cholerae
613a8519f3f24976	BAA-2506	Vibrio cholerae
208856ae9b4447fe	BAA-2541	Flavobacterium tructae
b5b7964bcd5640da	BAA-2546	Pseudomonas putida
a83919d08cb0480d	BAA-2551	Saccharopolyspora indica
0beecf1fe08742d0	BAA-2564	Citrobacter freundii
4ab65faf91aa4be7	BAA-2572	Klebsiella oxytoca
b069a26ededd4ea0	BAA-2592	Brachyspira suanatina
b37db735ef4f43bf	BAA-2594	Paenibacillus lentus
a964ee245c7d4aad	BAA-2610	Psychroserpens sp.
8aa43b322df74b2d	BAA-2621	Lysobacter yananisis
a6f205bcb7654db0	BAA-2630	Paenactinomyces guangxiensis
aa54a25272714394	BAA-2636	Bartonella koehlerae subsp. bothieri
bf37fe726dfa41c8	BAA-2637	Yersinia rochesterensis
3d563d3d6595431b	BAA-2649	Escherichia coli
a6850fd2b8bd4062	BAA-2658	Listeria monocytogenes
834dcd93cbb24dd8	BAA-2668	Streptococcus agalactiae
a3b0b1dfedbe44c5	BAA-2669	Streptococcus agalactiae
6d278044512d460c	BAA-2673	Streptococcus agalactiae
183a4d0f466542dd	BAA-2675	Streptococcus agalactiae
2a2ceb53c256415c	BAA-2680	Campylobacter iguaniorum
5ab1038855124121	BAA-2681	Sanguibacteroides justesenii
3dacc043cf9247a3	BAA-2682	Sanguibacteroides justesenii
73e24dd0c29249b9	BAA-2683	Mycobacterium talmoniae
aa1972e83ce4440e	BAA-2684	Staphylococcus aureus
d3225550a95040a6	BAA-2685	Staphylococcus aureus
0924c03cecda473c	BAA-2687	Staphylococcus aureus
dce77c7f6dab446f	BAA-269	Solibacillus silvestris
0aa1873b1d0c46a9	BAA-2694	Bartonella ancashensis
4d9c1dfd5a9f4ebc	BAA-2701	Bordetella pertussis
efb44c653a434aab	BAA-2705	Bordetella pertussis
2eb1d7579103428a	BAA-2716	Desulfuromonas carbonis
6e930f03035c4e1b	BAA-2720	Salmonella enterica subsp. enterica serovar Typhimurium
13d28f9a855a40fd	BAA-2721	Salmonella enterica subsp. enterica serovar Typhimurium
86c019ca45874cd0	BAA-2725	Sphaerotilus montanus
b29d3c1ce827472c	BAA-2730	Escherichia coli
2c70a9fd8fbf408d	BAA-2732	Shewanella indica
c33ffbb16e9f4eb8	BAA-2741	Salmonella enterica subsp. enterica serovar Salford
ecaec8784ef94900	BAA-2762	Staphylococcus aureus
25f440d8b05a40e6	BAA-2763	Staphylococcus aureus
c3037ee6b9434d4d	BAA-2765	Staphylococcus aureus
88afc943de9c40f9	BAA-2770	Pluralibacter gergoviae
8448134585e4419a	BAA-2830	Legionella pneumophila
adb85661251b4c47	BAA-2831	Komagataeibacter rhaeticus
2e9cf480d84d4be1	BAA-2832	Lactobacillus acidophilus
5dc84d1729af4e0d	BAA-2840	Lactobacillus helveticus
07262ad15e094599	BAA-2848	Bifidobacterium animalis subsp. lactis
b4c38b2acfda4e34	BAA-2850	Bifidobacterium bifidum
a810789ed0314aac	BAA-2858	Corynebacterium kroppenstedtii
678e55b282e14069	BAA-287	Gemella cuniculi
f509ebe750e64c82	BAA-2896	Acinetobacter baumannii
7e4bdc33d4404a00	BAA-2935	Streptomyces sp.
4ca77c612ff44885	BAA-311	Geovibrio thiophilus
522f26d46c064ab1	BAA-3130	Arachnia propionica
03a559a9f87e4843	BAA-3135	Listeria monocytogenes
eb239a1502cc4c9b	BAA-3136	Salmonella enterica subsp. enterica serovar Cerro
dfeb9e4fa4734e04	BAA-3145	Bifidobacterium longum
02cd4aea0a8f421e	BAA-3146	Enterococcus faecium
e2a4bc3da6e341ff	BAA-3147	Lactobacillus johnsonii
9d036bbf1c4f4e14	BAA-3151	Borrelia miyamotoi
f67e08f90ad84b8e	BAA-3155	Salmonella enterica subsp. enterica serovar Typhimurium
c9fd2dfa642b42bd	BAA-316	Shewanella japonica
731b2fd214d644ae	BAA-317	Shewanella japonica
2bbe156db1824f7e	BAA-318	Shewanella fidelis
913edeac943f454d	BAA-3180	Streptococcus pneumoniae
b7f3e034bc7544ee	BAA-3197	Pseudomonas aeruginosa
db6f10c5f1244ba3	BAA-3199	Salmonella enterica subsp. enterica
df0a0e2b776c47e8	BAA-3208	Escherichia coli
6b4f165d2f45467e	BAA-3209	Schaalia odontolytica
84bb24fe69964abb	BAA-3211	Pseudomonas aeruginosa
0a1dd2daa16849bc	BAA-3217	Clostridium ljungdahlii
97a0838856744b0f	BAA-3219	Escherichia coli
ad3a953758ba41c4	BAA-3223	Xanthomonas arboricola pv vacciniae
3697b8e590664249	BAA-3225	Komagataeibacter sp.
b760e3d7c6264e8d	BAA-3226	Lactobacillus iners
9c4ce4a7f5594d85	BAA-3227	Lacticaseibacillus rhamnosus
b15359db8b2e422f	BAA-3228	Haemophilus influenzae
7814e01562094de5	BAA-3232	Escherichia coli
f2f764cf4eff4371	BAA-3234	Escherichia coli
3a11a0bb6b18426e	BAA-3235	Escherichia coli
31fd0ea6f0f541e7	BAA-3236	Escherichia coli
48adaba714ff49ec	BAA-3237	Escherichia coli
194a0ac307884d8f	BAA-324	Mycobacterium elephantis
7793e5bdd79a4416	BAA-3240	Salmonella enterica subsp. enterica serovar Saintpaul
1f71b3cbe22e4629	BAA-3241	Salmonella enterica subsp. enterica serovar Cubana
dc8e761ff6e14d7b	BAA-3243	Salmonella enterica subsp. enterica serovar Enteritidis
92798a32e14f45c9	BAA-3249	Citrobacter freundii
ab795328a3c84f97	BAA-3250	Escherichia coli
5adf764a957c4a5b	BAA-3252	Acinetobacter baumannii
ddc8d218c0e34e40	BAA-3254	Escherichia coli
07e965348b724eb0	BAA-3255	Pseudomonas aeruginosa
8dce1cc2d08a44e1	BAA-3260	Escherichia coli
6b24f434dd7f4f00	BAA-3263	Enterobacter cloacae
ab9a92841ec74dff	BAA-3274	Enterobacter cloacae
d4aac9ac0aac4db2	BAA-3276	Acinetobacter baumannii
714a6f80e27045e3	BAA-3278	Acinetobacter baumannii
255d1635cd124247	BAA-328	Mycobacterium porcinum
d01d5e2c45d04a5d	BAA-3289	Escherichia coli
65cbb998d622498d	BAA-3290	Klebsiella michiganensis
ab8c445b76144c4f	BAA-3291	Pseudomonas aeruginosa
c8c5d8f2943248e5	BAA-3293	Citrobacter freundii
8e87fbc40b7440ce	BAA-3294	Pseudomonas aeruginosa
b3ed8e30fcbb4df8	BAA-3295	Citrobacter freundii
c909715e42204fc6	BAA-3296	Enterobacter hormaechei subsp. xiangfangensis
94970cf31cc54c0e	BAA-3297	Klebsiella pneumoniae
725c6166d29b4911	BAA-3298	Klebsiella pneumoniae
9f99080364d5478b	BAA-3299	Proteus mirabilis
67c431b4322a483f	BAA-33	Azospira oryzae
27d08a2aa3004fb4	BAA-3300	Acinetobacter baumannii
e93369aac48248a9	BAA-3301	Acinetobacter baumannii
5a0cdd8bdff04bf7	BAA-3302	Acinetobacter baumannii
54bb614fbec84966	BAA-3306	Pseudomonas aeruginosa
3fe625f24cfb44be	BAA-3307	Escherichia coli
0ce58ace01bb4dc7	BAA-3339	Orbus wheelerorum
70a17777e058495e	BAA-3340	Escherichia coli
8d32267ec5604735	BAA-3341	Escherichia coli
3c2b6ee019d546d3	BAA-3342	Acholeplasma laidlawii
a6b61bed797340aa	BAA-3343	Cronobacter sakazakii
9950786f3682499e	BAA-3344	Cronobacter sakazakii
a72315d2de224e54	BAA-3345	Cronobacter sakazakii
5b91b338040140c9	BAA-3347	Cronobacter sakazakii
5349c1a9431d4da7	BAA-337	Streptococcus dysgalactiae subsp. equisimilis
301d253360b841b2	BAA-340	Streptococcus pneumoniae
27f4f6c76cd64a67	BAA-349	Listeria innocua
97199415a25d44ab	BAA-372	Campylobacter coli
7b5bdbc85f3e42f9	BAA-373	Campylobacter jejuni subsp. jejuni
81911a5463124c74	BAA-375	Campylobacter jejuni subsp. jejuni
d29ae13296e84bc7	BAA-39	Staphylococcus aureus
2a63a24b697042bf	BAA-406	Rubrobacter taiwanensis
fa8b8d554b9e4ba0	BAA-413	Paenibacillus brasilensis
d7fd17811f53423d	BAA-428	Pasteurella multocida subsp. multocida
61d660b63d084d3e	BAA-430	Helicobacter winghamensis
161f771471d14f92	BAA-478	Companilactobacillus versmoldensis
d415ae75c2eb4b33	BAA-527	Campylobacter jejuni subsp. jejuni
6e09b58d46904a59	BAA-532	Sinorhizobium americanum
49212cc3e4c643bd	BAA-553	Pantoea ananatis
2fe359b927994506	BAA-554	Delftia tsuruhatensis
18bd53859fba4e09	BAA-565	Mycobacterium doricum
ecd0bc0b88554565	BAA-573	Desulfofundulus solfataricus
c467d01c32334f57	BAA-580	Clostridium lacusfryxellense
664ba183b73f4c58	BAA-589	Bordetella pertussis
90fb4b0c6b754a85	BAA-599	Paracoccus yeei
739454283e174df2	BAA-600	Pasteurella multocida subsp. tigris
a12abf729ef24f70	BAA-602	Peptoniphilus ivorii
8560dd1134c94504	BAA-625	Sporomusa aerivorans
e2078de4befc4be9	BAA-637	Colwellia piezophila
9b70d39ac2554352	BAA-664	Salmonella enterica subsp. enterica serovar Braenderup
f20f4ebfb0284766	BAA-673	Pectobacterium atrosepticum
cfd0d8e49145434f	BAA-691	Roseomonas gilardii subsp. rosea
e50ebfab63954811	BAA-707	Salmonella enterica subsp. enterica serovar Agona
c0ad39d4ff61446c	BAA-708	Salmonella enterica subsp. enterica serovar Enteritidis
d288a3708efc4abe	BAA-716	Ralstonia mannitolilytica
17cfcccd26744328	BAA-724	Psychromonas marina
508faa21f2294950	BAA-729	Neisseria meningitidis
63b82849da614fa7	BAA-792	Marinobacter squalenivorans
d84d82305a4e4886	BAA-799	Microbacterium sp.
9602dc03dcbd437b	BAA-807	Curvibacter gracilis
b507f86d57dc4fd0	BAA-822	Furfurilactobacillus rossiae
d930ccdff06f4ed2	BAA-827	Intestinibacter bartlettii
b852c17eb8ca49a1	BAA-832	Mycobacterium sherrisii
72d0e3a5385e4be6	BAA-839	Listeria monocytogenes
8b3bbae0765f407a	BAA-84	Stenotrophomonas maltophilia
0df2c961ffbf40c4	BAA-842	Flavobacterium denitrificans
9c9cedb444a84ef0	BAA-848	Halomonas alkaliantarctica
a8d03268e6564fa6	BAA-85	Stenotrophomonas maltophilia
751b580f243f44b5	BAA-850	Mycobacterium senegalense
d35089f6a55940b2	BAA-86	Vibrio vulnificus
b7b388b754754369	BAA-879	Mycobacterium cosmeticum
33ff10e0f1b848be	BAA-890	Marinobacter alkaliphilus
4c6b8ea00e8b4624	BAA-894	Cronobacter sakazakii
cfaac647eaa14a0e	BAA-90	Vibrio vulnificus
e52281e6d773431c	BAA-949	Corynebacterium jeikeium
b16dbb34bc4b465b	BAA-955	Mycobacterium goodii
b01b3d964900483b	BAA-978	Pseudomonas syringae pathovar phaseolicola
f220465e7a584d36	BAA-991	Exiguobacterium sp.
e64b326a146f45ce	BAA-997	Bacteroides salyersiae
cd885970e20a4d8e	TSD-102	Butyricicoccus porcorum
a80e74a1ae66443e	TSD-105	Paenibacillus athensensis
7133930aca644839	TSD-106	Shinella sumterensis
61d7aa6cc14e4c51	TSD-107	Marinobacter gelidimuriae
b1d1400610234a5c	TSD-117	Mycobacterium decipiens
4707b7238f634fad	TSD-126	Halobacterium bonnevillei
119a26a8a35646ea	TSD-127	Halobaculum saliterrae
8f9e3bcccdc44cbb	TSD-128	Halovenus sp.
d872074f68cb43d7	TSD-129	Desulfotomaculum guttoideum
68b4efeaab22490f	TSD-144	Klebsiella quasivariicola
6df5cea68e374c25	TSD-179	Rhodocaloribacter litoris
d5736e2c78124eba	TSD-180	Chimaeribacter arupi
28844c23c8d14076	TSD-182	Chimaeribacter coloradensis
74d14594e499491f	TSD-20	Bartonella dromedarii
e80126027e094011	TSD-229	Duganella violaceipulchra
afa864b68b714550	TSD-232	Pantoea ananatis
ca31a52048bd4a83	TSD-24	Clostridium sp.
43d207e9a3ec4ce9	TSD-246	Flavobacterium covae
bed20047482d470b	TSD-247	Flavobacterium davisii
bc61398fea014050	TSD-259	Chromobacterium sinusclupearum
b091fbdca51d44ca	TSD-266	Pseudomonas schmalbachii
26b31bc86c514973	TSD-27	Caproiciproducens sp.
dcc960d31c43420d	TSD-283	Caproiciproducens reaktori
01d7be749ccf4357	TSD-291	Pantoea leporis
5b4498703e9741de	TSD-293	Bacillus sp.
cf4a982ffba94606	TSD-294	Nitratireductor zodletonensis
d8d6948b74c84a9b	TSD-296	Mycolicibacter vasticus
74f4775a298244c8	TSD-30	Robinsoniella peoriensis
971bcb210626484d	TSD-300	Aerococcus loyolae
77581a2652354f08	TSD-303	Pseudomonas rubra
d66226ab2be844ac	TSD-31	Clostridium sp.
b14eab1df9984cc3	TSD-312	Cupriavidus sp.
2b773e438dea4a79	TSD-314	Cupriavidus consociatus
dacbb664ec33470b	TSD-321	Nesterenkonia soli
a8bb7d4c52134d51	TSD-335	Microbacterium sp.
6bb45fdd7e9848b6	TSD-339	Janthinobacterium sp.
ede2b6995ee3435d	TSD-342	Pseudomonas vanetteni
b4f4f1c8fefb4880	TSD-343	Pseudomonas kosugeii
bf4ca8ea54c142e1	TSD-344	Legionella sp.
537961c8706645bd	TSD-350	Pumilibacter intestinalis
12cb49bee0e2413f	TSD-353	Pseudomonas hygromyciniae
5a3ed42a2e2343d7	TSD-356	Alishewanella sp.
9f25179bd8c741a1	TSD-357	Sphingomonas nivalis
dddaea37d1f94f90	TSD-361	Aquimarina spinulae
751f22c2c2b240dd	TSD-366	Methanoglobus nevadensis
f2faa2daad164388	TSD-367	Terasakiella magnetica
dc84960a08e24bd2	TSD-371	Streptococcus urinae
4ce12ad67ed54aaa	TSD-372	Turicibacter faecis
266d766c42c34441	TSD-374	Xenorhabdus bakwenae
12b707b7ec854783	TSD-376	Geodermatophilus sp.
f7f285e8ef0a44c8	TSD-397	Microbacterium sp.
dc71e860085c46d0	TSD-4	Luteipulveratus halotolerans
d08436b12bc246f6	TSD-407	Paenibacillus opuntiae
6f71ab0112f24ec4	TSD-409	Ancylobacter cellulolyticus
294150cb97504da4	TSD-410	Flavimobilis aquatilis
b6ee11d735694941	TSD-411	Burkholderia oryzae
d3cf74a6e05840b4	TSD-412	Burkholderia coffeae
215f5cd8496b4387	TSD-427	Corynebacterium mayonii
7e5e1d594d5c42de	TSD-429	Enterobacter basellae
38e4b5eb0940457b	TSD-430	Stenotrophomonas testudinis
40bedfc23aa44b35	TSD-431	Lactiplantibacillus sp.
785d621181e745f1	TSD-439	Corynebacterium nasorum
3b64175f88dd455b	TSD-456	Cupriavidus sp.
e0dff05878324437	TSD-46	Helicobacter japonicus
283fb5145a234a2d	TSD-58	Immundisolibacter cernigliae
b9673fedbf5d4356	TSD-60	Xanthomonas floridensis
2a5c9a7b037042d9	TSD-62	Vibrio japonicus
3edc33236bf34b8d	TSD-68	Pseudomonas silesiensis
48b643c8357f4166	TSD-69	Noviherbaspirillum denitrificans
0bd9f2be5e1243c2	TSD-70	Noviherbaspirillum autotrophicum
aa56922b71814fc0	TSD-78	Rathayibacter agropyri
f4ac13aaa7ef4494	TSD-90	Pseudomonas floridensis
d3c359959afd430e	VR-346	Chlamydia trachomatis Serovar F
ac6447978f664ee5	VR-347	Chlamydia trachomatis Serovar Ba
619c0f15b10a434a	VR-885	Chlamydia trachomatis Serovar D
